X,Y,Z,SIGNAL_STRENGTH
-374,-107,145,175
-377,-108,110,98
-373,-107,96,159
-373,-107,81,159
-374,-107,69,175
-369,-106,55,159
-373,-107,44,167
-366,-105,31,159
112,32,-53,65
125,36,-55,175
137,39,-55,167
147,42,-53,159
169,48,-54,159
237,68,-42,65
355,102,-50,159
358,103,-38,175
370,106,-27,175
368,106,-13,159
348,100,18,84
363,104,31,159
361,103,44,167
366,105,56,175
370,106,107,60
381,109,167,55
352,101,214,60
357,102,274,70
352,101,345,70
332,95,422,45
100,29,331,45
247,71,5349,25
-377,-108,267,40
-370,-106,216,98
-374,-107,175,98
-370,-106,156,167
-369,-106,140,159
-369,-106,127,159
-371,-106,112,159
-368,-106,97,167
-370,-106,85,159
-373,-107,71,159
-364,-104,57,175
-362,-104,45,167
-368,-105,33,167
-352,-101,-15,35
-49,-14,-9,40
107,31,-52,65
124,35,-55,167
139,40,-56,167
153,44,-56,167
163,47,-54,167
234,67,-45,70
357,102,-37,98
364,105,-26,183
358,103,-14,167
347,99,19,98
364,104,33,159
357,102,44,159
365,105,57,167
381,109,114,65
368,106,164,55
352,101,214,60
358,103,272,70
354,101,340,70
337,97,421,45
112,32,356,50
-3161,-906,6895,30
-381,-109,276,35
-378,-108,223,84
-376,-108,180,98
-378,-108,145,98
-377,-108,130,167
-369,-106,114,159
-372,-107,101,167
-373,-107,89,159
-368,-106,75,167
-365,-105,62,175
-366,-105,49,159
-372,-107,39,183
-368,-106,25,175
108,31,-51,84
123,35,-53,159
136,39,-53,167
155,44,-55,175
161,46,-52,159
238,68,-42,65
356,102,-36,98
358,103,-24,167
355,102,-12,167
346,99,19,98
366,105,31,167
361,103,44,159
367,105,57,175
365,105,106,35
396,114,173,60
353,101,212,60
355,102,269,70
358,103,337,70
344,99,419,45
113,32,351,40
-367,-105,271,35
-369,-106,223,84
-372,-107,182,84
-372,-107,165,167
-368,-105,148,167
-366,-105,134,167
-365,-105,120,159
-365,-105,107,159
-367,-105,95,175
-371,-106,82,167
-366,-105,68,167
-362,-104,55,175
-368,-105,44,175
-371,-106,31,167
7852,2252,-4932,35
110,32,-52,70
125,36,-54,159
139,40,-55,167
159,46,-56,167
197,57,-44,70
359,103,-39,70
365,105,-28,167
362,104,-15,167
348,106,21,98
362,111,34,167
361,110,45,167
370,113,98,50
369,113,153,45
364,111,210,50
345,106,255,70
352,107,322,70
346,106,410,55
121,37,360,55
-67,-21,232,30
-381,-116,297,35
-370,-113,228,70
-374,-114,186,98
-371,-114,146,98
-367,-112,129,167
-367,-112,114,167
-374,-114,102,167
-372,-114,89,159
-362,-111,74,175
-368,-113,46,98
-366,-112,33,167
-361,-110,-14,45
-7703,-2355,-1330,45
105,32,-51,60
121,37,-54,175
135,41,-56,175
147,45,-54,167
169,52,-55,159
234,72,-44,65
359,110,-38,98
359,110,-25,167
361,110,-13,167
343,105,31,84
367,112,46,159
368,112,59,167
363,111,108,70
370,113,165,50
340,104,208,65
355,109,274,70
353,108,343,70
325,99,409,45
171,52,380,40
107,33,348,55
-383,-117,280,40
-372,-114,220,84
-375,-115,180,98
-375,-115,142,98
-366,-112,123,159
-377,-115,93,98
-380,-116,81,175
-368,-112,66,167
-367,-112,53,167
-377,-115,42,183
-374,-114,29,159
112,34,-52,70
126,38,-54,175
158,48,-51,84
235,72,-42,65
366,112,-51,167
355,109,-18,98
318,97,5,84
346,106,39,84
362,111,54,159
367,112,80,175
382,117,138,45
392,120,202,40
348,107,239,60
357,109,309,70
350,107,390,60
187,57,361,30
127,39,340,50
-1798,-550,7017,20
-393,-120,325,40
-376,-115,239,70
-376,-115,193,84
-377,-115,154,98
-364,-111,135,167
-366,-112,121,159
-370,-113,109,167
-373,-114,79,98
-372,-114,66,167
-366,-112,53,167
-377,-115,41,183
-370,-113,28,175
112,34,-54,70
124,38,-54,175
132,40,-52,159
153,47,-54,159
208,64,-46,70
358,109,-38,70
359,110,-24,159
326,100,-9,159
344,105,33,84
357,109,85,65
365,112,140,50
381,116,207,35
344,105,249,70
352,107,322,70
343,105,409,55
114,35,345,55
19,6,273,35
-376,-115,275,35
-380,-116,224,84
-375,-115,178,84
-371,-113,141,98
-371,-113,127,159
-370,-113,111,167
-375,-115,99,167
-371,-114,67,98
-359,-110,53,175
-367,-112,42,159
-367,-112,29,175
110,34,-52,70
124,38,-54,167
145,44,-56,175
178,55,-50,84
319,98,-45,50
359,110,-20,98
312,95,-6,159
313,96,14,84
365,112,46,98
367,112,59,167
365,112,109,35
376,115,169,55
339,104,209,40
357,109,279,70
351,107,350,70
330,101,427,35
98,30,339,55
-381,-117,260,45
-378,-116,211,84
-370,-113,188,159
-377,-115,153,98
-375,-115,137,159
-368,-113,119,159
-374,-114,106,167
-370,-113,90,159
-363,-111,75,159
-366,-112,62,167
-371,-113,50,167
-369,-113,38,167
-369,-113,24,167
-2215,-677,-769,40
112,34,-54,84
126,38,-56,183
137,42,-55,167
155,47,-55,159
186,57,-45,84
347,106,-42,70
358,110,-30,167
322,98,21,84
364,111,36,167
362,111,48,167
364,111,61,159
382,117,117,60
407,125,186,45
350,107,220,35
359,110,278,84
350,107,347,70
333,102,425,35
171,52,386,60
105,32,346,55
-380,-116,267,65
-380,-116,217,84
-382,-117,175,84
-375,-115,155,159
-376,-115,119,98
-369,-113,103,159
-372,-114,91,159
-367,-112,78,167
-374,-114,47,98
-367,-112,34,175
-348,-106,-15,35
-265,-81,-48,25
114,35,-55,70
122,37,-54,167
138,42,-55,175
149,46,-53,159
169,52,-53,167
239,73,-42,60
361,110,-51,159
354,108,-38,159
359,110,-26,175
335,102,-12,167
335,103,30,84
360,110,46,167
366,112,61,159
378,116,115,50
369,113,166,55
348,106,216,35
360,110,278,70
353,108,349,70
328,100,419,40
153,47,352,35
100,31,341,55
9,3,253,25
-383,-117,262,45
-375,-115,211,84
-373,-114,164,84
-369,-113,148,167
-372,-114,116,98
-379,-116,104,175
-368,-113,88,159
-369,-113,75,159
-370,-113,63,167
-377,-115,51,175
-369,-113,38,167
-368,-113,25,167
-6646,-2032,-2208,35
114,35,-55,70
124,38,-55,175
131,40,-53,167
163,50,-50,98
250,77,-41,50
355,109,-46,159
359,110,-34,159
348,106,-20,175
310,95,-6,159
312,101,8,84
350,114,41,84
369,120,58,159
365,119,110,35
362,118,164,50
347,113,216,35
355,115,277,70
348,113,348,70
330,107,427,45
229,75,386,40
166,54,380,35
100,32,338,55
-174,-56,159,30
-379,-123,265,35
-373,-121,212,84
-372,-121,193,167
-373,-121,177,159
-376,-122,141,98
-367,-119,122,159
-373,-121,90,98
-369,-120,77,175
-374,-122,65,159
-368,-119,52,159
-367,-119,38,159
-369,-120,26,159
42,14,-25,40
108,35,-52,84
128,42,-57,175
137,44,-55,167
147,48,-53,159
166,54,-54,159
234,76,-42,60
354,115,-52,159
357,116,-38,167
357,116,-25,175
342,111,13,84
365,119,27,167
364,118,39,159
359,117,89,65
376,122,149,50
383,124,211,40
343,111,248,70
356,116,325,70
350,114,415,60
114,37,340,65
76,25,375,25
-374,-121,284,40
-379,-123,229,70
-375,-122,182,98
-376,-122,144,98
-373,-121,128,167
-377,-122,94,98
-372,-121,61,98
-372,-121,30,98
109,35,-52,70
117,38,-51,167
127,41,-51,175
149,49,-54,159
165,54,-52,159
236,77,-41,60
335,109,-17,70
345,112,19,84
363,118,33,159
365,119,48,159
366,119,100,45
389,126,162,45
363,118,211,45
354,115,261,70
355,115,334,70
339,110,414,50
115,37,359,65
-367,-119,273,50
-379,-123,225,84
-377,-122,182,98
-377,-123,141,84
-373,-121,105,98
-370,-120,90,167
-372,-121,78,159
-372,-121,65,167
-373,-121,51,167
-371,-121,38,159
-369,-120,24,159
107,35,-52,84
116,38,-52,175
130,42,-53,175
143,46,-53,175
163,53,-54,167
189,61,-54,159
270,88,-41,55
326,106,-13,70
351,114,23,84
364,118,36,159
359,117,86,65
379,123,145,55
344,112,252,65
353,115,336,70
336,109,417,50
109,35,338,65
-112,-36,141,35
-376,-122,280,35
-380,-123,226,84
-377,-123,179,84
-372,-121,139,98
-380,-123,126,159
-370,-120,108,167
-371,-121,93,167
-373,-121,80,167
-364,-118,65,159
-374,-122,54,167
-371,-120,41,159
-368,-120,28,167
5979,1943,-4759,30
110,36,-53,98
118,38,-53,167
131,43,-53,167
155,50,-48,98
250,81,-42,60
328,107,-13,70
349,113,18,84
366,119,31,167
361,117,43,175
368,120,96,55
391,127,161,45
352,114,201,50
353,115,262,70
355,115,340,65
336,109,419,45
158,51,345,45
112,36,352,65
-82,-27,183,55
-381,-124,376,50
-383,-124,290,65
-376,-122,228,70
-372,-121,183,98
-373,-121,148,98
-372,-121,130,159
-377,-123,96,98
-370,-120,80,159
-371,-121,66,159
-383,-124,53,159
-377,-122,39,159
-375,-122,27,175
110,36,-53,70
118,38,-53,167
130,42,-53,159
162,53,-50,98
251,82,-41,55
326,106,-14,70
335,109,13,84
359,116,28,167
367,119,41,167
376,122,93,60
392,127,152,55
339,110,245,70
352,114,328,70
350,114,420,50
119,39,363,60
530,172,7720,25
-385,-125,491,55
-388,-126,383,55
-385,-125,292,35
-379,-123,222,70
-377,-122,177,84
-372,-121,158,159
-380,-123,123,98
-372,-121,107,167
-373,-121,92,167
-372,-121,80,167
-372,-121,66,159
-372,-121,53,159
-367,-119,41,167
-367,-119,26,167
104,34,-51,84
117,38,-52,175
125,41,-51,167
139,45,-51,159
186,60,-47,84
301,98,-34,50
323,105,-3,70
328,107,1,70
356,116,33,98
361,117,47,159
371,121,63,167
382,124,119,45
382,124,178,35
339,110,217,40
354,115,282,84
356,116,366,70
314,102,420,55
3816,1240,6728,35
98,32,350,55
-393,-128,355,55
-384,-125,265,40
-378,-123,212,84
-376,-122,171,98
-368,-120,150,159
-375,-122,115,98
-374,-121,102,175
-377,-122,68,98
-370,-120,55,167
-370,-120,42,159
-370,-120,29,159
-5197,-1689,-280,30
103,34,-51,60
114,37,-52,167
126,41,-52,167
133,43,-51,159
183,60,-49,84
300,98,-39,50
323,105,-6,70
343,118,16,84
361,124,29,167
365,126,44,159
362,125,56,167
388,134,92,159
358,123,137,45
379,131,206,35
338,116,244,70
352,121,324,70
340,117,408,50
238,82,374,30
175,60,367,35
121,42,357,50
-372,-128,380,45
-388,-134,306,35
-377,-130,229,70
-378,-130,185,84
-378,-130,167,167
-375,-129,150,159
-375,-129,113,98
-374,-129,99,175
-371,-128,85,159
-375,-129,73,167
-371,-128,59,159
-369,-127,47,159
-371,-128,34,159
105,36,-51,70
118,41,-52,175
129,44,-52,167
145,50,-53,167
185,64,-47,84
315,108,-35,55
326,112,-2,70
347,119,7,98
348,120,20,159
362,125,50,98
371,128,70,167
392,135,131,40
366,126,179,35
342,118,227,55
360,124,302,70
348,120,379,55
307,106,435,40
141,49,369,30
82,28,332,40
-75,-26,303,30
-375,-129,324,50
-380,-131,248,55
-380,-131,200,84
-382,-132,157,98
-375,-129,140,159
-380,-131,126,167
-377,-130,110,167
-371,-128,94,159
-376,-130,81,175
-376,-129,65,159
-372,-128,51,159
-365,-126,38,167
-373,-128,24,167
104,36,-51,84
123,42,-55,167
135,46,-55,159
147,51,-55,167
184,63,-48,84
297,102,-36,60
336,116,-6,84
347,119,7,159
343,118,19,159
363,125,54,98
376,129,109,30
394,136,173,45
354,122,214,65
351,121,268,70
360,124,356,70
333,115,426,40
106,37,355,50
-67,-23,338,30
-393,-135,283,40
-383,-132,220,84
-379,-130,175,98
-383,-132,138,98
-380,-131,102,98
-373,-128,85,159
-371,-128,70,159
-375,-129,40,98
-374,-129,23,167
92,32,-96,25
105,36,-51,98
113,39,-51,175
125,43,-50,167
156,54,-47,98
256,88,-42,60
326,112,-17,84
339,117,5,84
356,122,39,98
361,124,53,167
373,129,85,167
382,132,144,40
349,120,252,65
360,124,327,70
346,119,410,55
238,82,367,40
120,41,353,35
-6813,-2346,6764,30
-390,-134,297,70
-388,-134,229,70
-383,-132,178,84
-379,-131,138,98
-380,-131,104,98
-375,-129,87,159
-382,-132,76,167
-375,-129,61,159
-375,-129,48,175
-373,-128,35,159
-372,-128,-15,35
105,36,-52,70
116,40,-53,175
125,43,-52,167
142,49,-54,167
163,56,-55,159
218,75,-44,70
326,112,-28,70
341,117,9,84
341,117,22,159
357,123,36,159
359,124,50,159
364,125,65,159
367,126,118,30
395,136,187,40
340,117,218,40
358,123,290,70
351,121,371,60
308,106,419,45
2487,856,4487,40
99,34,369,50
-380,-131,336,60
-377,-130,255,45
-383,-132,207,84
-380,-131,164,98
-379,-130,126,98
-373,-128,91,98
-375,-129,78,167
-370,-128,64,167
-368,-127,33,98
-402,-138,-18,25
101,35,-50,70
120,41,-54,167
125,43,-52,159
138,48,-51,167
153,53,-50,159
218,75,-41,70
329,113,-26,84
341,118,4,84
351,121,36,84
363,125,52,159
374,129,74,159
372,128,127,30
357,123,178,40
347,119,234,50
358,123,301,70
349,120,382,60
307,106,437,40
219,75,414,40
133,46,354,40
85,29,350,35
-379,-130,319,65
-382,-132,248,55
-379,-130,194,84
-377,-130,154,98
-374,-129,117,98
-373,-129,102,159
-373,-128,89,167
-375,-129,74,159
-371,-128,61,159
-370,-127,48,175
-374,-129,35,159
-366,-126,-13,40
101,35,-50,70
117,40,-53,167
130,45,-53,167
158,54,-49,98
246,85,-41,60
327,113,-22,84
338,116,5,84
351,121,35,98
364,125,49,167
359,124,96,45
367,126,153,45
372,128,216,50
351,121,262,70
357,123,349,70
336,116,425,35
155,53,345,50
110,38,352,50
-384,-132,368,50
-399,-137,292,65
-378,-130,221,70
-383,-132,176,84
-373,-128,132,98
-371,-128,116,159
-371,-128,103,167
-377,-130,89,159
-379,-131,74,159
-382,-132,60,167
-379,-130,45,159
-371,-128,32,167
-334,-115,-17,40
107,37,-52,70
123,42,-55,159
128,44,-52,167
145,50,-53,159
188,65,-47,84
309,107,-33,70
338,117,-4,84
333,121,1,84
349,127,33,84
353,129,47,159
365,133,63,167
367,134,117,35
385,140,182,40
341,124,220,35
361,132,290,84
351,128,368,60
311,113,423,60
139,51,347,35
94,34,354,50
104,38,4428,35
-399,-145,365,45
-382,-139,266,40
-375,-137,214,84
-376,-137,170,84
-369,-134,128,84
-367,-134,113,159
-379,-138,102,159
-364,-132,84,159
-373,-136,71,159
-373,-136,40,98
-372,-136,23,159
107,39,-53,98
118,43,-54,175
130,47,-54,167
138,50,-52,159
163,59,-54,159
230,84,-43,60
322,117,-25,70
339,124,23,98
364,132,54,98
360,131,80,159
380,138,142,50
382,139,202,35
342,124,241,60
355,129,321,70
348,126,410,55
130,47,375,40
-82,-30,306,45
-386,-140,312,60
-379,-138,234,65
-385,-140,191,84
-368,-134,145,98
-368,-134,129,167
-376,-137,96,98
-373,-136,62,98
-377,-137,49,159
-373,-136,34,159
-354,-129,-16,25
100,36,-49,70
116,42,-52,175
130,47,-54,175
143,52,-53,159
154,56,-51,159
227,83,-44,70
320,116,-25,70
336,122,11,84
357,130,45,84
361,131,60,159
367,134,113,45
368,134,171,35
340,124,218,65
352,128,288,70
351,128,376,65
312,113,427,55
147,53,365,45
92,33,338,50
-391,-142,364,45
-376,-137,267,35
-379,-138,217,84
-377,-137,172,84
-380,-138,131,84
-381,-139,115,159
-378,-138,100,167
-378,-138,68,98
-374,-136,34,98
-345,-125,-14,25
103,38,-51,70
118,43,-54,175
131,48,-54,175
137,50,-51,167
153,56,-51,159
223,81,-42,65
320,116,-23,70
338,123,28,84
360,131,60,98
372,136,116,35
381,139,176,35
343,125,218,35
357,130,289,70
345,125,364,65
309,113,424,50
91,33,345,50
-168,-61,1574,25
-381,-139,335,45
-381,-139,258,45
-376,-137,206,84
-382,-139,164,84
-375,-136,121,84
-380,-138,110,175
-371,-135,75,98
-376,-137,60,167
-367,-133,46,159
-369,-134,32,167
106,38,-52,84
118,43,-54,167
126,46,-52,159
151,55,-47,98
243,89,-41,65
319,116,-19,70
335,122,1,84
346,126,34,84
364,132,49,159
359,131,101,35
382,139,165,35
348,127,207,60
351,128,270,70
355,129,356,60
324,118,421,35
153,56,359,40
102,37,347,50
-379,-138,361,50
-390,-142,284,35
-381,-139,222,84
-371,-135,198,167
-374,-136,157,84
-372,-135,141,159
-380,-138,108,98
-373,-136,91,159
-376,-137,57,98
-364,-133,43,167
-362,-132,29,159
-6345,-2310,-1259,30
107,39,-53,84
117,43,-54,175
122,44,-50,159
161,59,-49,84
256,93,-43,60
316,115,-18,70
336,122,-5,159
340,124,29,84
362,132,62,98
377,137,117,40
331,121,208,35
356,130,288,70
354,129,371,65
311,113,423,45
96,35,353,50
-24,-9,265,40
-102,-37,156,40
-379,-138,346,60
-384,-140,270,40
-378,-138,212,84
-376,-137,167,84
-380,-138,128,84
-373,-136,111,159
-375,-136,96,159
-377,-137,61,98
-381,-139,49,167
-373,-136,35,159
-387,-141,-16,45
108,39,-54,70
117,42,-53,167
130,47,-53,159
146,53,-54,159
189,69,-47,70
309,113,-33,70
330,120,-2,84
343,125,12,84
344,125,24,159
361,131,57,98
372,135,111,55
349,127,159,40
344,125,217,60
353,129,285,70
345,126,362,55
315,115,424,60
162,59,393,30
100,36,358,45
-372,-135,442,40
-389,-142,359,45
-378,-138,266,40
-379,-138,215,84
-379,-138,172,84
-382,-139,133,98
-370,-135,95,98
-374,-136,81,159
-370,-135,68,167
-369,-134,37,98
-386,-141,-13,45
-3273,-1191,-548,40
102,37,-51,70
119,43,-55,167
128,46,-54,175
142,52,-54,159
151,55,-51,159
218,79,-42,70
318,116,-24,70
343,131,9,84
348,133,44,84
357,137,59,159
376,144,117,55
378,145,177,45
330,127,213,40
357,137,292,70
350,134,372,60
320,123,442,60
138,53,346,30
93,36,346,50
67,26,3287,25
-383,-147,448,40
-378,-145,345,50
-372,-143,257,70
-380,-146,208,84
-378,-145,162,84
-372,-143,119,84
-376,-144,104,159
-377,-145,69,98
-370,-142,36,98
98,38,-110,25
106,41,-53,70
114,44,-53,175
126,48,-53,159
153,59,-49,98
234,90,-41,60
326,125,-19,70
347,133,7,84
365,140,39,98
372,143,54,175
367,141,72,167
393,151,133,45
380,146,188,40
350,134,236,45
356,137,312,70
354,136,405,60
253,97,374,60
136,52,372,45
-395,-152,561,45
-388,-149,334,50
-376,-144,247,50
-383,-147,198,84
-378,-145,151,84
-382,-147,136,159
-379,-146,98,98
-378,-145,63,98
-373,-143,49,167
-379,-146,36,167
-368,-141,-13,45
94,36,-49,50
105,40,-51,183
120,46,-53,167
134,51,-54,167
143,55,-52,167
158,61,-51,159
233,89,-41,65
318,122,-19,70
354,136,11,84
360,138,25,167
366,140,39,159
363,139,53,159
373,143,109,35
381,146,170,40
345,132,212,60
353,135,280,70
352,135,361,60
320,123,424,65
156,60,367,55
103,39,352,50
59,23,361,55
-380,-146,463,40
-383,-147,364,45
-377,-145,276,60
-378,-145,220,70
-376,-144,172,84
-379,-146,132,84
-376,-144,94,98
-373,-143,58,84
-375,-144,43,159
-372,-143,28,159
101,39,-51,98
110,42,-51,167
126,48,-53,175
137,53,-53,175
167,64,-46,84
279,107,-37,55
326,125,-7,70
348,134,8,84
370,142,23,159
361,138,35,159
361,139,49,159
363,139,63,159
395,152,126,55
366,141,174,40
332,127,217,40
353,136,292,70
353,135,381,60
299,115,420,45
142,54,362,35
96,37,372,50
-383,-147,436,30
-389,-149,262,40
-381,-146,207,84
-380,-146,162,84
-381,-146,123,98
-383,-147,85,98
-381,-146,49,98
-375,-144,-3,45
93,36,-47,70
112,43,-52,183
121,46,-51,159
139,53,-54,159
170,65,-48,84
280,108,-41,55
321,123,-9,70
347,133,7,84
365,140,22,159
360,138,55,98
365,140,90,159
357,137,142,40
365,140,205,30
349,134,258,70
358,137,341,65
340,130,423,45
113,43,349,55
69,27,356,40
-392,-151,500,55
-393,-151,392,45
-386,-148,298,70
-380,-146,222,70
-382,-147,177,84
-383,-147,136,84
-375,-144,96,98
-370,-142,80,159
-379,-145,67,159
-374,-144,53,167
-383,-147,39,159
-380,-146,-14,40
97,37,-50,65
112,43,-53,175
120,46,-52,175
139,54,-55,175
146,56,-51,167
197,76,-45,70
316,121,-29,70
354,136,15,84
358,138,29,159
366,140,63,98
364,140,115,45
367,141,171,45
330,127,210,35
355,136,287,70
351,135,370,60
301,115,412,55
150,58,372,35
-386,-148,4347,25
-365,-140,573,35
-382,-147,458,35
-388,-149,359,45
-390,-150,276,60
-384,-147,217,84
-387,-149,170,84
-381,-146,124,84
-375,-144,107,159
-371,-142,92,167
-379,-145,60,98
-371,-142,46,159
-375,-144,32,159
104,40,-52,84
116,45,-53,167
124,47,-51,175
145,56,-54,159
152,58,-50,159
213,82,-43,70
320,123,-23,70
359,138,29,98
369,142,42,167
362,139,54,175
372,143,109,30
371,142,164,45
338,130,208,65
355,136,285,70
353,136,370,65
311,119,423,55
-393,-151,462,40
-381,-146,347,45
-383,-147,268,65
-382,-147,212,84
-380,-146,161,84
-376,-144,119,84
-371,-142,102,167
-379,-145,67,84
-376,-144,33,98
-1962,-753,-653,30
99,38,-50,70
112,43,-52,183
128,49,-55,175
136,52,-52,167
143,55,-48,159
208,80,-44,70
309,119,-23,70
348,141,10,84
356,144,23,159
355,143,56,84
361,146,110,65
376,152,174,45
349,141,220,35
351,142,286,70
348,141,367,65
320,129,436,55
-207,-83,2396,30
-393,-159,469,40
-375,-152,348,45
-384,-155,272,65
-382,-154,214,84
-379,-153,192,159
-379,-153,149,84
-377,-152,112,98
-377,-152,76,98
-377,-153,63,167
-376,-152,49,175
-378,-153,35,159
103,42,-52,70
111,45,-52,175
124,50,-52,167
133,54,-50,159
173,70,-47,84
287,116,-36,55
323,130,-5,84
319,129,1,70
357,144,36,84
356,144,77,70
376,152,136,50
376,152,194,35
352,142,245,50
354,143,314,70
349,141,403,55
277,112,416,40
130,52,366,40
-383,-155,419,30
-376,-152,321,50
-382,-154,248,50
-378,-153,194,84
-379,-153,150,84
-381,-154,134,167
-371,-150,116,167
-379,-153,81,84
-375,-152,46,98
-367,-148,32,167
-3992,-1613,-759,45
106,43,-53,70
117,47,-54,167
125,51,-53,167
134,54,-52,159
154,62,-53,159
172,69,-51,159
265,107,-41,55
318,128,-10,70
336,136,18,70
367,148,34,159
360,145,73,84
376,152,133,40
362,146,186,40
343,138,239,50
361,146,317,70
350,141,398,55
87,35,357,50
-2061,-833,5536,35
-296,-120,575,45
-397,-160,446,40
-396,-160,345,50
-381,-154,252,50
-377,-152,197,84
-372,-150,177,159
-381,-154,138,84
-382,-154,99,98
-374,-151,82,159
-373,-151,48,98
-368,-149,-3,50
102,41,-58,65
102,41,-53,167
111,45,-53,167
114,46,-50,167
131,53,-53,167
142,58,-51,167
185,75,-45,84
322,130,-33,60
353,143,28,84
360,145,61,98
389,157,123,45
372,150,176,55
352,142,229,65
355,143,301,70
351,142,384,60
206,83,381,45
145,59,370,35
91,37,353,45
-379,-153,340,45
-380,-154,261,35
-379,-153,205,70
-382,-155,161,84
-380,-153,117,84
-373,-151,80,98
-372,-150,65,167
-370,-149,50,167
-379,-153,37,159
-360,-146,-14,45
-4741,-1915,-1533,20
103,41,-52,70
116,47,-53,175
118,48,-50,159
133,54,-50,159
173,70,-46,84
306,124,-38,60
354,143,31,84
369,149,45,159
368,149,96,50
381,154,156,45
363,147,209,35
344,139,263,70
355,143,350,65
339,137,432,40
237,96,397,55
109,44,364,40
-347,-140,568,45
-397,-160,500,30
-396,-160,384,40
-385,-155,290,35
-380,-153,218,70
-371,-150,191,159
-382,-154,152,84
-382,-155,111,84
-380,-153,72,84
-379,-153,57,159
-375,-152,4,65
107,43,-58,167
104,42,-52,167
109,44,-50,167
124,50,-52,159
137,56,-52,159
159,64,-53,159
174,70,-51,159
267,108,-39,55
318,128,-10,70
332,134,12,70
362,146,48,84
365,147,100,40
363,147,154,45
364,147,215,50
355,144,277,70
350,142,351,60
333,134,431,35
104,42,355,40
-1764,-713,9403,25
-384,-155,371,40
-384,-155,283,60
-380,-154,219,70
-382,-154,170,84
-381,-154,127,84
-373,-151,109,167
-385,-155,96,167
-380,-154,59,98
-374,-151,5,65
3212,1298,-2494,30
97,39,-53,175
103,41,-52,167
116,47,-53,167
127,51,-53,167
140,56,-53,167
154,62,-52,167
202,82,-42,70
331,134,-22,70
329,133,10,70
359,145,26,159
362,146,40,159
359,145,90,55
384,155,155,50
353,143,267,70
354,143,345,70
339,137,427,40
171,69,382,30
109,44,354,45
62,25,347,30
-8,-3,142,35
-30,-12,166,40
-382,-154,375,50
-392,-158,294,70
-383,-155,226,70
-375,-152,175,84
-381,-154,134,84
-377,-152,116,159
-381,-154,101,159
-377,-152,64,98
-378,-153,50,159
-368,-149,34,159
-379,-153,-18,30
100,40,-50,70
114,46,-53,167
122,49,-52,175
141,57,-54,175
147,59,-50,159
202,82,-42,70
326,132,-25,70
323,137,10,70
357,152,25,159
356,151,39,159
367,156,55,159
366,155,108,65
376,159,170,45
332,141,206,50
351,149,282,70
348,148,362,60
322,137,432,55
101,43,360,50
-31,-13,153,40
-2232,-948,3463,45
-387,-164,460,40
-381,-162,350,40
-389,-165,272,70
-381,-162,212,84
-379,-161,166,84
-377,-160,122,84
-373,-158,106,159
-374,-159,68,98
-375,-159,55,159
-369,-157,4,60
-7453,-3164,-949,40
92,39,-52,35
106,45,-55,183
111,47,-53,175
126,53,-55,167
138,58,-54,159
166,70,-47,84
276,117,-38,50
316,134,-7,70
325,138,21,70
360,153,58,98
373,158,113,50
371,157,169,35
360,153,228,70
350,148,287,70
349,148,373,55
309,131,429,45
148,63,372,35
89,38,338,40
3,1,184,45
-14,-6,147,35
-393,-167,469,35
-372,-158,343,60
-384,-163,273,70
-377,-160,210,70
-377,-160,164,84
-377,-160,119,84
-375,-159,81,84
-377,-160,47,98
-372,-158,32,159
473,201,-531,30
102,43,-52,70
112,47,-52,167
127,54,-53,167
138,59,-53,175
164,69,-44,84
305,129,-38,50
321,136,18,70
360,153,34,159
364,154,83,70
381,162,145,45
367,156,199,30
345,146,249,60
349,148,331,65
349,148,425,45
112,47,344,45
11,5,160,60
-380,-161,389,45
-382,-162,303,55
-380,-161,229,65
-378,-160,174,70
-381,-162,132,84
-380,-161,116,159
-376,-160,78,84
-379,-161,42,98
-369,-157,27,159
97,41,-50,84
107,46,-51,167
117,50,-50,175
140,60,-55,167
149,63,-53,167
194,82,-43,70
335,142,-27,65
321,136,18,70
361,153,35,159
362,154,86,70
381,162,147,50
377,160,207,40
346,147,253,65
358,152,342,70
347,147,427,45
107,46,329,45
-385,-163,406,50
-401,-170,324,50
-380,-161,234,55
-376,-160,181,84
-373,-159,136,84
-366,-155,118,159
-376,-160,83,84
-378,-160,47,84
-371,-157,31,159
98,42,-50,70
105,44,-49,159
125,53,-54,183
137,58,-53,167
146,62,-51,159
203,86,-40,70
336,142,-18,65
331,140,24,70
363,154,40,159
355,151,53,159
366,155,108,65
376,160,170,45
353,150,221,55
359,152,295,70
353,150,375,55
310,132,422,50
-370,-157,577,50
-380,-161,355,45
-396,-168,283,60
-383,-163,218,70
-385,-163,171,84
-382,-162,125,84
-376,-160,86,98
-383,-162,72,159
-368,-156,54,159
-373,-158,40,159
-368,-156,-12,50
99,42,-50,70
108,46,-50,175
131,56,-55,159
131,56,-50,175
166,71,-45,84
307,130,-38,50
307,130,-3,70
311,132,1,70
347,147,36,84
360,153,52,159
364,154,74,167
378,160,132,40
363,154,186,30
340,144,234,55
352,150,317,70
354,150,411,55
-1587,-674,2971,25
-392,-166,434,40
-387,-164,329,50
-382,-162,247,45
-384,-163,194,70
-379,-161,148,84
-373,-158,129,159
-374,-159,91,84
-376,-159,57,98
-372,-158,4,65
-3006,-1276,-390,30
80,34,-46,40
106,45,-56,159
108,46,-53,175
120,51,-54,167
126,53,-51,175
139,59,-51,175
153,65,-50,159
222,94,-39,65
340,144,-17,70
