X,Y,Z,SIGNAL_STRENGTH
183,-10,68,35
160,-8,165,112
159,-8,175,191
162,-9,195,175
168,-9,217,183
167,-9,233,183
151,-8,228,183
139,-7,229,183
125,-7,228,183
116,-6,228,183
107,-6,232,191
96,-5,231,191
87,-5,230,183
78,-4,230,191
67,-3,226,191
60,-3,231,191
49,-3,227,191
41,-2,231,191
32,-2,232,191
23,-1,228,191
14,-1,228,191
5,0,229,183
-3,0,229,191
-12,1,228,191
-19,1,227,191
-28,1,228,191
-36,2,228,191
-44,2,227,183
-52,3,225,191
-61,3,227,191
-69,4,225,199
-79,4,225,191
-89,5,228,183
-98,5,229,183
-105,6,223,191
-120,6,232,183
-131,7,230,191
-142,7,229,183
-155,8,228,175
-166,9,226,183
-181,10,230,191
-197,10,230,183
-229,12,218,98
-253,13,221,159
-278,15,220,159
-314,16,199,98
-315,17,154,98
-318,17,139,167
-311,16,120,167
-314,16,109,175
-301,16,69,98
-203,11,39,183
-210,11,33,183
-210,11,24,175
-216,11,17,183
-209,11,6,183
-211,11,-1,191
-223,12,-11,183
-227,12,-51,65
-145,8,-50,98
169,-9,-31,183
167,-9,-25,191
166,-9,-18,191
168,-9,-12,191
174,-9,-6,191
165,-9,1,191
168,-9,7,191
164,-9,13,191
171,-9,21,159
163,-9,26,183
174,-9,41,159
570,-30,375,40
170,-9,159,70
162,-8,165,191
161,-8,175,183
159,-8,186,183
164,-9,208,175
165,-9,227,183
156,-8,231,183
143,-8,231,183
129,-7,228,183
118,-6,228,191
107,-6,227,191
98,-5,231,191
89,-5,232,191
78,-4,227,183
68,-4,227,191
59,-3,226,191
51,-3,227,191
43,-2,227,191
34,-2,225,191
25,-1,223,191
17,-1,224,191
9,0,227,183
1,0,226,191
-7,0,230,191
-16,1,226,191
-24,1,224,191
-33,2,229,191
-41,2,223,191
-51,3,227,191
-59,3,227,191
-67,4,225,191
-77,4,228,183
-87,5,230,191
-94,5,226,191
-105,6,229,191
-116,6,230,191
-130,7,233,183
-139,7,230,183
-154,8,230,167
-167,9,231,191
-179,9,229,183
-191,10,227,183
-214,11,227,175
-250,13,218,98
-287,15,223,159
-314,16,220,167
-319,17,174,98
-305,16,149,175
-319,17,139,175
-314,16,121,167
-320,17,111,175
-313,16,93,159
-312,16,78,167
-201,11,43,183
-216,11,37,183
-206,11,28,183
-217,11,21,183
-214,11,12,183
-215,11,-9,112
-236,12,-26,167
-187,10,-54,70
5698,-299,-4033,35
151,-8,-42,55
162,-9,-39,183
173,-9,-35,183
168,-9,-28,191
169,-9,-22,191
167,-9,-15,191
177,-9,-9,183
171,-9,-2,191
175,-12,5,191
168,-12,11,191
169,-12,18,183
164,-11,25,159
171,-12,57,40
163,-11,168,84
154,-11,174,183
168,-12,203,175
166,-12,218,183
163,-11,231,191
150,-11,231,191
135,-9,229,175
124,-9,228,183
114,-8,229,183
106,-7,233,183
96,-7,233,191
84,-6,228,191
75,-5,229,183
66,-5,230,191
57,-4,229,183
48,-3,227,191
40,-3,231,191
31,-2,229,191
22,-2,227,199
13,-1,226,191
4,0,228,191
-4,0,230,191
-13,1,230,191
-22,2,227,191
-30,2,228,191
-39,3,225,191
-48,3,226,183
-57,4,228,191
-66,5,226,191
-75,5,226,183
-84,6,229,191
-93,6,228,183
-104,7,231,183
-117,8,232,191
-127,9,229,175
-139,10,228,175
-152,11,229,183
-161,11,224,183
-176,12,227,183
-193,14,230,175
-210,15,225,183
-246,17,216,98
-281,20,224,175
-312,22,227,159
-317,22,179,84
-318,22,161,183
-314,22,123,98
-316,22,111,175
-315,22,77,98
-203,14,42,191
-212,15,36,183
-207,14,27,183
-220,15,20,191
-214,15,12,191
-214,15,-11,98
-227,16,-52,55
-143,10,-49,98
156,-11,-40,70
167,-12,-36,183
169,-12,-30,191
170,-12,-25,191
168,-12,-18,191
172,-12,-13,191
169,-12,-6,191
174,-12,0,191
165,-12,7,191
165,-12,12,183
172,-12,21,175
164,-11,28,175
172,-12,62,55
190,-13,109,35
161,-11,167,98
155,-11,174,183
163,-11,196,183
166,-12,214,183
163,-11,229,183
152,-11,232,183
138,-10,230,183
125,-9,228,191
112,-8,223,191
105,-7,231,183
95,-7,231,183
86,-6,231,191
77,-5,231,191
67,-5,229,183
57,-4,228,191
48,-3,229,191
39,-3,230,183
30,-2,228,191
21,-2,226,191
13,-1,228,191
4,0,225,191
-5,0,229,191
-14,1,228,183
-22,2,227,191
-31,2,229,191
-40,3,229,191
-48,3,226,183
-57,4,227,191
-66,5,224,191
-76,5,226,183
-86,6,230,191
-97,7,232,191
-105,7,230,191
